city,top_left_latitude,top_left_longitude,bottom_right_latitude,bottom_right_longitude
Gdańsk: 54.44725173693497,18.44234779682661,54.2749,18.9362
Warszawa: 52.3657,20.8515,52.1033,21.2690
Kraków:50.1233,19.8094,49.9737,20.2150
